FechaAnalisis	Modelo	ArchivoJSON	EstadoJSON	Link	Periódico	Fecha	Titular	Título	Subtítulo	Categoría	cb	cb_score	cb_label	Motivo	RespuestaAgente
2026-05-15T21:37:07	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/politica/20260515/11538731/manuel-gavira-campo-necesita-inmigrantes-hay-andaluces-vendimia-francesa.html	La Vanguardia	2026-05-15	Manuel Gavira: “El campo no necesita inmigrantes, hay andaluces en la vendimia francesa”	Manuel Gavira: “El campo no necesita inmigrantes, hay andaluces en la vendimia francesa”	Manuel Gavira (Cádiz, 1969) es el candidato de Vox a las elecciones de Andalucía. Ayer estaba en El Ejido donde celebró el penúltimo mitin de la campaña que acaba hoy. La conversación tiene lugar por teléfono.	Nacional	False	0.92	NO Clickbait	El titular es informativo y refleja la declaración del candidato sin exageración ni promesas vacías; coincide con el contenido que discute la inmigración y la emigración de andaluces.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Motivo: El titular es informativo y refleja la declaración del candidato sin exageración ni promesas vacías; coincide con el contenido que discute la inmigración y la emigración de andaluces.
2026-05-15T21:37:17	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/politica/20260515/11539700/sanchez-pide-electores-andaluces-le-votan-generales-apoyen-montero.html	La Vanguardia	2026-05-15	Sánchez pide que los electores andaluces que le votan en las generales apoyen ahora a Montero	Sánchez pide que los electores andaluces que le votan en las generales apoyen ahora a Montero	En las últimas elecciones generales del 23 de julio del 2023, Pedro Sánchez logró sumar en Andalucía algo más de medio millón de votos más que las papeletas que apenas un año antes, el 19 de junio del 2022, había reunido el candidato del PSOE, entonces Juan Espadas, en las elecciones autonómicas.	Nacional	False	0.94	NO Clickbait	El titular y subtítulo son informativos y describen la petición de Sánchez sin exageración ni promesas vagas; el contenido coincide con la información del encabezado.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El titular y subtítulo son informativos y describen la petición de Sánchez sin exageración ni promesas vagas; el contenido coincide con la información del encabezado.
2026-05-15T21:37:26	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/politica/20260515/11539690/illa-cede-protagonismo-junqueras-sellar-pacto-presupuestario.html	La Vanguardia	2026-05-15	Illa cede protagonismo a Junqueras para sellar el pacto presupuestario	Illa cede protagonismo a Junqueras para sellar el pacto presupuestario	Pese a la distancia física y horaria con Catalunya, el presidente de la Generalitat reaccionó ayer desde California a dos asuntos que protagonizan la actualidad en Catalunya: el conflicto abierto con los docentes de la escuela pública y la negociación de los presupuestos con ERC. Sobre este última carpeta, Salvador Illa se limitó a señalar su confianza en que saldrá adelante: “Lo que espero es que se cumplan los pactos a los que se llegaron con ERC”, zanjó, en referencia al acuerdo que permitió iniciar el diálogo que está a punto de alumbrar las primeras cuentas desde el 2023 y las primeras del mandato socialista.	Nacional	False	0.94	NO Clickbait	El titular es informativo y describe la cesión de protagonismo sin exageración ni promesas vacías; coincide con el contenido que detalla la negociación presupuestaria.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El titular es informativo y describe la cesión de protagonismo sin exageración ni promesas vacías; coincide con el contenido que detalla la negociación presupuestaria.
2026-05-15T21:37:36	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/politica/20260515/11539647/trapero-calma-malestar-mossos-anuncia-cambio-protocolo-sobre-infiltraciones.html	La Vanguardia	2026-05-15	Trapero calma el malestar de los Mossos y anuncia un cambio de protocolo sobre infiltraciones	Trapero calma el malestar de los Mossos y anuncia un cambio de protocolo sobre infiltraciones	La crisis abierta en el seno de los Mossos d’Esquadra por la infiltración de dos agentes en una asamblea de docentes ha obligado al director de la policía, Josep Lluís Trapero, y a los altos mandos del cuerpo a reunirse con los sindicatos de mossos para apaciguar los ánimos. Entre los representantes de los trabajadores no gustó que Trapero anunciara el miércoles la apertura de una información reservada que ponía en duda la actuación de los agentes, quienes reivindican que se ajusta a la normativa vigente.	Nacional	False	0.94	NO Clickbait	El titular y subtítulo son informativos y describen concretamente la decisión de Trapero sin exageración ni promesas vagas; el contenido coincide con lo anunciado.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El titular y subtítulo son informativos y describen concretamente la decisión de Trapero sin exageración ni promesas vagas; el contenido coincide con lo anunciado.
2026-05-15T21:37:44	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/politica/elecciones/municipales/20260515/11539554/entrevista-jordi-marti-primarias-candidato-junts-alcaldia-barcelona.html	La Vanguardia	2026-05-15	Jordi Martí: “Solo si pierdo las primarias renunciaré a ser el candidato de Junts en Barcelona”	Jordi Martí: “Solo si pierdo las primarias renunciaré a ser el candidato de Junts en Barcelona”	Jordi Martí preside el grupo municipal de Junts en Barcelona desde que Xavier Trias abandonó el Ayuntamiento en julio del 2024. Ya entonces se empezó a disertar sobre el candidato para las municipales del 2027. El exalcalde de CiU apostó por su delfín en las filas neoconvergentes, que hasta ahora es el único que de manera pública ha expresado su deseo de liderar la lista, amén de otros nombres vinculados a la formación, como Jaume Alonso-Cuevillas o Jaume Giró. La dirección del partido, sin embargo, decanta la balanza a favor de Josep Rius, también edil en la capital catalana, además de diputado y vicepresidente de Junts. Desde Waterloo quizás pensaron que podían convencer a Martí de que desistiera. Veamos.	Nacional	False	0.95	NO Clickbait	El titular es descriptivo y refleja el contenido; no hay exageración ni promesas vacías.	Veredicto: NO CLICKBAIT | Confianza: 0.95 | Motivo: El titular es descriptivo y refleja fielmente el contenido; no contiene exageración, promesas vagas ni curiosidad artificial.
2026-05-15T21:37:54	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/politica/20260515/11539559/asi-preve-semana-presupuestos-catalunya-bilateral-consell-executiu-extraordinario.html	La Vanguardia	2026-05-15	Así se prevé la semana de los presupuestos en Catalunya: bilateral y Consell Executiu extraordinario	Así se prevé la semana de los presupuestos en Catalunya: bilateral y Consell Executiu extraordinario	El Govern y Esquerra Republicana se encuentran en la fase final de la negociación de los presupuestos, los primeros que tendrá Catalunya desde el 2023. Toda la semana estará marcada por varias convocatorias en las que se plasmará dicho pacto, siempre que las bases de ERC avalen el acuerdo en el consejo nacional del lunes. Será a finales de la misma cuando, si todo sale según el guion previsto, el Ejecutivo del PSC aprobará en un Consell Executiu extraordinario las que serán sus primeras cuentas desde su aterrizaje en el Palau de la Generalitat para que inicien su tramitación parlamentaria con la mirada puesta en tenerlos validados en la Cámara catalana a principios de julio.	Nacional	False	0.94	NO Clickbait	El titular es descriptivo y concreto, informa sobre la agenda presupuestaria sin exageración ni promesas vagas; coincide con el contenido detallado.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El titular es descriptivo y concreto, informa sobre la agenda presupuestaria sin exageración ni promesas vagas; coincide con el contenido detallado.
2026-05-15T21:38:15	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/politica/20260515/11539384/resaca-mexicana-ayuso-eclipsa-san-isidro.html	La Vanguardia	2026-05-15	La resaca mexicana de Ayuso eclipsa San Isidro	La resaca mexicana de Ayuso eclipsa San Isidro	La resaca internacional de Isabel Díaz Ayuso está lejos de apagarse y amenaza con eclipsar incluso la festividad de San Isidro. La presidenta madrileña ha acumulado este viernes casi tantos reproches políticos como claveles han llenado los chalecos y pañuelos de chulapos y chulapas. La ofensiva ha unido a la izquierda madrileña, ha saltado además el perímetro autonómico y ha sumado a dirigentes socialistas de otros territorios con un reproche común. El haber convertido una misión institucional en un nuevo frente de combate ideológico sobre el que la presidenta regional hoy ha guardado silencio.	Nacional	True	0.88	Clickbait	Titular sensacionalista y exagerado que promete un impacto mayor (eclipsar San Isidro) sin evidencia sustancial; el contenido repite frases y usa lenguaje emotivo sin aportar datos concretos.	Veredicto: CLICKBAIT | Confianza: 0.88 | Motivo: Titular sensacionalista y exagerado que promete que la “resaca mexicana” de Ayuso eclipsará la festividad de San Isidro, sin evidencia sustancial; el contenido repite frases y usa lenguaje emotivo sin aportar datos concretos, creando curiosidad artificial.
2026-05-15T21:38:26	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/politica/20260515/11539363/tribunal-cuentas-condena-ex-director-antifrau-devolver-142-484-euros-salario.html	La Vanguardia	2026-05-15	El exdirector de Antifrau Daniel de Alfonso, condenado a devolver 142.484 euros de su salario	El exdirector de Antifrau Daniel de Alfonso, condenado a devolver 142.484 euros de su salario	El Tribunal de Cuentas ha condenado al exdirector de la Oficina Antifrau de Catalunya (OAC) Daniel de Alfonso a pagar 142.484,47 euros indebidamente cobrados en concepto de trienios. La institución ha estimado parcialmente un recurso presentado por la propia OAC y la Fiscalía contra una sentencia dictada el 31 de octubre, y que obligaba a De Alfonso a devolver 82.341,27 euros. Los dos recurrentes reclamaban inicialmente 205.000 euros.	Nacional	False	0.95	NO Clickbait	Titular informativo y concreto, coincide con contenido sin exageraciones ni promesas sensacionalistas.	Veredicto: NO CLICKBAIT | Confianza: 0.95 | Motivo: Titular informativo y concreto, coincide con el contenido sin exageraciones, promesas sensacionalistas ni curiosidad artificial.
2026-05-15T21:38:34	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/politica/20260515/11539318/junts-senala-linea-orbital-prioritaria-exige-inversiones-reales.html	La Vanguardia	2026-05-15	Junts señala que la línea orbital no es prioritaria y exige inversiones reales	Junts señala que la línea orbital no es prioritaria y exige inversiones reales	El grupo de Junts, primera fuerza de la oposición en el Parlament, se ha mostrado crítico este viernes con el acuerdo que tienen encarrillado el PSC y Esquerra Republicana sobre la línea ferroviaria orbital –de Vilanova i la Geltrú (Garraf) hasta Mataró (Maresme), sin pasar por Barcelona–, un proyecto que será la moneda de cambio para la aprobación de los próximos presupuestos de la Generalitat del 2026.	Nacional	False	0.95	NO Clickbait	El titular y subtítulo describen de forma concreta la posición de Junts sobre la línea orbital sin exageración ni promesas vagas; el contenido coincide con la información del encabezado.	Veredicto: NO CLICKBAIT | Confianza: 0.95 | Motivo: El titular y subtítulo describen concretamente la postura de Junts sobre la línea orbital sin exageración ni promesas vagas; el contenido coincide con lo anunciado.
2026-05-15T21:38:46	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/politica/20260515/11539308/fao-abre-nuevo-frente-meloni-sanchez.html	La Vanguardia	2026-05-15	La dirección de la FAO abre un nuevo frente entre Meloni y Sánchez	La dirección de la FAO abre un nuevo frente entre Meloni y Sánchez	La batalla entre Giorgia Meloni y Pedro Sánchez ha abierto un frente inesperado: la FAO.	Nacional	False	0.92	NO Clickbait	El titular refleja fielmente la disputa entre Italia y España por la FAO sin exagerar ni crear curiosidad artificial	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Motivo: El titular describe con precisión la disputa entre Italia y España por la FAO, sin exageración, ambigüedad ni promesas vacías.
2026-05-15T21:38:55	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/politica/20260515/11539304/narcolancha-embiste-patrullera-aduanas-almeria.html	La Vanguardia	2026-05-15	Una narcolancha embiste a una patrullera de Aduanas en Almería sin causar heridos	Una narcolancha embiste a una patrullera de Aduanas en Almería sin causar heridos	La embarcación Audaz del Servicio de Vigilancia Aduanera (SVA) ha resultado dañada después de sufrir durante la pasada madrugada un choque con una narcolancha cargada con petacas de gasolina en el marco de una persecución en aguas del Mediterráneo sin que ningún agente haya resultado herido.	Nacional	False	0.94	NO Clickbait	El titular es descriptivo y coincide con el contenido; no hay exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El titular describe de forma concreta lo ocurrido y coincide con el contenido; no contiene exageración, ambigüedad ni promesas sensacionalistas.
2026-05-15T21:39:07	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/cultura/20260515/11538509/sopa-cabra-cuarenta-aniversario-gira-documental.html	La Vanguardia	2026-05-15	Los cuarenta años de Sopa de Cabra: “No nos arrepentimos de nada”	Los cuarenta años de Sopa de Cabra: “No nos arrepentimos de nada”	H ace cuarenta años, el rock todavía era un movimiento rebelde y juvenil y si era en catalán todavía rompía esquemas, se vendían discos a miles y que una canción hablara explícitamente de sexo era poco menos que un escándalo. Hace 40 años que Sopa de Cabra subían por primera vez a los escenarios –todavía faltarían unos años para que publicaran su primer disco, en 1989– y lo celebran con una nueva gira y un documental, Tornar enrere, dirigido por Jordi Call y que se estrenará dentro del Sense ficció de TV3 el martes que viene.	Cultura	False	0.94	NO Clickbait	El titular es informativo y describe el aniversario sin exageración ni promesas engañosas; el contenido coincide con la celebración y el documental.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El titular informa claramente del 40.º aniversario de Sopa de Cabra y la celebración con gira y documental; no hay exageración, promesas vagas ni desajuste con el contenido.
2026-05-15T21:39:29	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/cultura/20260514/11538494/fundacio-dali-compra-oleo-1926-ambientado-puerto-barcelona.html	La Vanguardia	2026-05-14	La Fundació Dalí compra un óleo de 1926 ambientado en el puerto de Barcelona	La Fundació Dalí compra un óleo de 1926 ambientado en el puerto de Barcelona	La Fundació Gala Salvador Dalí ha incorporado a su colección Départ. “Homenarge al Noticiari Fox” , un óleo de 1926 ambientado en la vida portuaria de una Barcelona moderna que acogía sus primeros éxitos. El cuadro, que pertenecía a una colección particular, ya fue expuesto temporalmente en el Teatro-Museo Dalí en 2012, poco antes de que viajara al Centro Pompidou de París para formar parte de una gran retrospectiva del pintor. Se trata de una obra muy significativa en la producción de Dalí, por cuando está realizada el mismo año que conoció a Picasso, y el pintor de Figueres se movía “entre la tradición y la revolución”, señala Montse Aguer, directora de los museos de la Fundació Gala-Salvador Dalí, para quien se trata de una obra importante que viene a completar la etapa temprana del pintor y revela muy bien ese momento de oscilación en el que al mismo tiempo realiza la mucho más tradicional Noia de Figueres, también de 1926.	Cultura	False	0.94	NO Clickbait	El titular es informativo y describe la adquisición de una obra sin exageración ni promesas vagas; coincide con el contenido.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El titular es informativo y describe la adquisición de la obra sin exageración ni promesas vagas; coincide con el contenido de la noticia.
2026-05-15T21:39:38	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/cultura/20260514/11537643/aina-clotet-estrena-directora-cannes-viva-reirse-mejor-manera-enfrentarse-vida.html	La Vanguardia	2026-05-14	Aina Clotet se estrena como directora en Cannes: “Reírse de uno mismo es la mejor manera de enfrentarse a la vida”	Aina Clotet se estrena como directora en Cannes: “Reírse de uno mismo es la mejor manera de enfrentarse a la vida”	Aina Clotet (Barcelona, 1982) no es ninguna novata en el festival de Cannes. Hace justo dos años lograba aquí el premio a la mejor actuación femenina en el festival Canneseries por Això no és Suècia, de la que fue cocreadora al lado de Valentina Viso y Daniel González. Y ahora regresa para competir en la Semana de la Crítica con Viva, su debut en la dirección que recalará en las salas españolas el 19 de junio y en Francia lo hará en octubre. “No tengo palabras para dar las gracias suficientes por tener esta oportunidad”, dice. Clotet, además, firma el guion de esta comedia dramática de nuevo con Valentina Viso y también se pone en la piel de la protagonista, una mujer de 40 años que retoma los mandos de su vida tras superar un cáncer de mama. Un proceso que la empuja a asumir nuevos retos profesionales y a cuestionarse su relación con su pareja de toda la vida al entregarse al deseo que siente por Max, un hombre mucho más joven que ella.	Cultura	False	0.94	NO Clickbait	El titular es informativo y describe la debut de dirección de Aina Clotet en Cannes sin exageración ni promesas vagas; coincide con el contenido.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El titular informa de forma clara y concreta el debut como directora de Aina Clotet en Cannes, sin exageraciones ni promesas engañosas, y coincide con el contenido de la noticia.
2026-05-15T21:39:44	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/cultura/20260514/11538644/dinamarca-hamlet-cunille-arquillue-beckett.html	La Vanguardia	2026-05-14	‘Dinamarca’, el ‘Hamlet’ de Lluïsa Cunillé, llega por fin a escena	‘Dinamarca’, el ‘Hamlet’ de Lluïsa Cunillé, llega por fin a escena	Imma Colomer, que hace tándem con Pere Arquillué, está expectante para ver cómo reaccionará el público de la sala Beckett con Dinamarca, la obra de Lluïsa Cunillé del 2014, publicada en el 2017 y conocida de los estudiosos teatrales, pero nunca estrenada en catalán (se hizo una versión en castellano en Uruguay en el 2019). La veterana actriz confiesa que “es una obra muy exigente de dos personajes, como en un partido de tenis,”, y que el director, Albert Arribas, “es muy meticuloso, tiene un pico de oro y te convence de todo”.	Cultura	False	0.94	NO Clickbait	El titular es descriptivo y coincide con el contenido; no hay sensacionalismo ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El titular es descriptivo y coincide con el contenido; no hay sensacionalismo ni promesas vagas.
2026-05-15T21:39:54	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/cultura/20260515/11538389/steve-mccurry-reune-barcelona-cuatro-decadas-retratos-alrededor-mundo.html	La Vanguardia	2026-05-15	Steve McCurry reúne en Barcelona cuatro décadas de retratos alrededor del mundo	Steve McCurry reúne en Barcelona cuatro décadas de retratos alrededor del mundo	El fotógrafo Steve McCurry aterriza en Barcelona con 'ICONS', la retrospectiva más completa dedicada hasta ahora a su obra en la ciudad. La muestra, organizada por el Palau Martorell junto a Arthemisia, podrá visitarse del 15 de mayo al 6 de septiembre y reúne alrededor de 150 imágenes que recorren más de cuarenta años de trayectoria del fotógrafo estadounidense, conocido mundialmente por la célebre Niña afgana publicada en la portada de National Geographic en 1985.	Cultura	False	0.96	NO Clickbait	El título y subtítulo son descriptivos y coinciden con el contenido; no hay exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.96 | Motivo: El título y subtítulo describen de forma concreta la exposición de Steve McCurry en Barcelona y coinciden con el contenido; no hay exageración, promesas vagas ni discrepancia entre titular y texto.
2026-05-15T21:40:04	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/cultura/20260514/11538462/museu-egipci-barcelona-anade-coleccion-sarcofago-antropoide-completo.html	La Vanguardia	2026-05-14	El Museu Egipci de Barcelona añade a su colección un sarcófago antropoide completo	El Museu Egipci de Barcelona añade a su colección un sarcófago antropoide completo	El Museu Egipci de Barcelona ha presentado este jueves las últimas adquisiciones incorporadas a su colección permanente, procedentes de colecciones europeas, entre las que destacan un sarcófago antropoide completo, relieves parietales, escarabeos y amuletos funerarios.	Cultura	False	0.96	NO Clickbait	El titular es informativo y describe concretamente la incorporación del sarcófago, sin exageración ni promesas engañosas.	Veredicto: NO CLICKBAIT | Confianza: 0.96 | Motivo: El titular es informativo y describe concretamente la incorporación del sarcófago, sin exageración ni promesas engañosas.
2026-05-15T21:40:16	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/cultura/20260515/11538541/pizza-movies-critico-otros-estrenos-semana.html	La Vanguardia	2026-05-15	'Pizza movies' (★★★★✩), en estado crítico, y otros estrenos de la semana	'Pizza movies' (★★★★✩), en estado crítico, y otros estrenos de la semana	Estos son los estrenos que llegan a las pantallas de cine este 15 de mayo:	Cultura	False	0.94	NO Clickbait	El título y subtítulo son informativos y describen los estrenos de la semana sin exageración ni promesas vagas; el contenido coincide con lo anunciado.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El título y subtítulo son informativos, describen los estrenos de la semana sin exageración ni promesas vagas, y el contenido coincide con lo anunciado.
2026-05-15T21:40:25	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/cultura/20260514/11538471/artista-suizo-yann-gross-denuncia-maltrato-humano-naturaleza-casa-encendida.html	La Vanguardia	2026-05-14	El artista suizo Yann Gross denuncia el maltrato humano a la naturaleza en La Casa Encendida	El artista suizo Yann Gross denuncia el maltrato humano a la naturaleza en La Casa Encendida	“¿Qué culpa tienen las especies invasoras de haberse convertido en una amenaza para las autóctonas?”, se pregunta el artista suizo Yann Gross durante el recorrido por Drift, la exposición que este jueves se ha inaugurado en La Casa Encendida y que podrá verse desde el sábado 16 de mayo hasta el 28 de julio.	Cultura	False	0.94	NO Clickbait	El titular y subtítulo son informativos y describen la exposición y su temática sin exageración ni promesas vagas	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El titular y subtítulo son informativos, describen la exposición y su temática sin exageración, promesas vagas ni artificios de curiosidad.
2026-05-15T21:40:33	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/cultura/20260514/11537644/isabel-azkarate-contrasta-pasado-presente-exposicion-inaugura-photoespana-2026.html	La Vanguardia	2026-05-14	Isabel Azkarate contrasta pasado y presente en la exposición que inaugura PhotoEspaña 2026	Isabel Azkarate contrasta pasado y presente en la exposición que inaugura PhotoEspaña 2026	“Flipando con el mogollón de prensa convocada”, la fotoperiodista Isabel Azkarate (San Sebastián, 1950) ha presentado este miércoles en la Serrería Belga de Madrid la exposición que inaugura PhotoEspaña 2026. Una muestra en la que el pasado analógico y el presente digital dialogan en un mismo lenguaje, el blanco y negro que va de su primera Leica al teléfono Xiaomi con el que ha hecho sus últimas fotos.	Cultura	False	0.94	NO Clickbait	El titular y subtítulo describen de forma informativa la exposición y contraste entre pasado y presente sin exageración ni promesas vacías.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El titular y subtítulo describen de forma informativa la exposición y el contraste entre pasado y presente sin exageración, promesas vacías ni curiosidad artificial.
2026-05-15T21:40:44	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/internacional/20260515/11539048/trump-llega-tramo-final-visita-china-rica-simbolismo-pobre-concreciones.html	La Vanguardia	2026-05-15	Trump concluye una visita a China rica en simbolismo y pobre en concreciones	Trump concluye una visita a China rica en simbolismo y pobre en concreciones	La visita a Pekín de Donald Trump, rica en simbolismo y pobre en concreciones, ha concluido. En su segundo y último día, este viernes, el presidente estadounidense se ha adentrado en los jardines de Zhongnanhai, residencia de la nomenclatura comunista, acompañado por el presidente chino Xi Jinping. Tras un té protocolario, ambos se han dirigido al almuerzo de trabajo, con sus respectivas delegaciones. Tras este, Trump se ha encaminado al aeropuerto, donde le ha despedido a pie de escalerilla el ministro de Exteriores chino, Wang Yi.	Internacional	False	0.88	NO Clickbait	El titular es descriptivo y refleja el contenido: resume la visita de Trump a China sin exagerar ni crear curiosidad artificial.	Veredicto: NO CLICKBAIT | Confianza: 0.88 | Motivo: El titular describe de forma directa la visita de Trump a China y coincide con el contenido, sin exageraciones ni promesas engañosas.
2026-05-15T21:40:52	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/internacional/20260515/11539707/israel-libano-acuerdan-prorrogar-alto-fuego-45-dias-anuncia-ee-uu.html	La Vanguardia	2026-05-15	Israel y Líbano acuerdan prorrogar el alto el fuego durante 45 días, según anuncia EE.UU.	Israel y Líbano acuerdan prorrogar el alto el fuego durante 45 días, según anuncia EE.UU.	Representantes de Israel y del Líbano acordaron este viernes en Washington extender por 45 días el alto el fuego declarado el pasado 16 de abril, anunció el Departamento de Estado de Estados Unidos, que ejerce de mediador.	Internacional	False	0.96	NO Clickbait	Titular informativo y proporcional al contenido, sin sensacionalismo ni promesas vagas	Veredicto: NO CLICKBAIT | Confianza: 0.96 | Motivo: Titular informativo y proporcional al contenido, sin sensacionalismo ni promesas vagas.
2026-05-15T21:41:01	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\lavanguardia.json	añadida	https://www.lavanguardia.com/internacional/20260515/11539689/escrutinio-final-confirma-segunda-vuelta-peru-fujimori-izquierdista-sanchez.html	La Vanguardia	2026-05-15	El escrutinio final confirma una segunda vuelta en Perú entre Fujimori y el izquierdista Sánchez	El escrutinio final confirma una segunda vuelta en Perú entre Fujimori y el izquierdista Sánchez	El escrutinio de las elecciones presidenciales de Perú concluyó este viernes, 33 días después de la votación, al alcanzar el 100 % en votos contabilizados, que confirman una segunda vuelta para el 7 de junio entre la derechista Keiko Fujimori y el izquierdista Roberto Sánchez.	Internacional	False	0.94	NO Clickbait	El titular es informativo y coincide con el contenido; no hay exageración ni curiosidad artificial.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Motivo: El titular es informativo y coincide con el contenido; no hay exageración, curiosidad artificial ni desajuste entre título y texto.
