FechaAnalisis	Modelo	ArchivoJSON	EstadoJSON	ArchivoTitulosSinClickbait	EstadoTitulosSinClickbait	Link	Periódico	Fecha	Titular	Título	Subtítulo	Categoría	cb	cb_score	cb_label	TituloSinClickbait	Motivo	RespuestaAgente
2026-05-18T21:15:43	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	no aplica: la noticia no es clickbait	https://www.elconfidencial.com/cultura/2026-05-17/yuppies-ambicion-trabajo-lujo-aspiraciones_4356217/	El Confidencial	2026-05-17	El resurgir 'yuppie' llega a Madrid	El resurgir 'yuppie' llega a Madrid	La ética y estética del tiburón de negocios ochentero ha vuelto como contestación a nuestra época	Cultura	False	0.92	NO Clickbait		El titular es informativo y describe el tema sin exageración ni promesas vagas; coincide con el contenido que analiza el retorno de la cultura yuppie en Madrid.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Título sin clickbait: (no procede) | Motivo: El titular es informativo y describe el tema sin exageración ni promesas vagas; coincide con el contenido que analiza el retorno de la cultura yuppie en Madrid.
2026-05-18T21:16:19	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	añadida	https://www.elconfidencial.com/cultura/2026-05-17/rasputin-caida-romanov-rusia-revolucion-1hms_4355197/	El Confidencial	2026-05-17	Hemofilia, escándalos sexuales y bulos: Rasputín y la maldición de los zares Nicolás y Alejandra	Hemofilia, escándalos sexuales y bulos: Rasputín y la maldición de los zares Nicolás y Alejandra	El historiador británico Antony Beevor publica 'Rasputín y la caída de los Romanov' (Crítica) y explica en una entrevista a El Confidencial algunas de las tesis nuevas sobre los zares y su final	Cultura	True	0.92	Clickbait	Antony Beevor analiza en su libro 'Rasputín y la caída de los Romanov' la influencia del zar y la hemofilia del zarevich Alejandro	El titular combina varios elementos sensacionalistas (hemofilia, escándalos sexuales, bulos) que exageran y crean curiosidad artificial, sin reflejar de forma equilibrada el contenido centrado en la crítica del libro y la figura de Rasputín.	Veredicto: CLICKBAIT | Confianza: 0.92 | Título sin clickbait: Antony Beevor analiza en su libro “Rasputín y la caída de los Romanov” la influencia del zar y la hemofilia del zarevich Alejandro | Motivo: El titular combina varios elementos sensacionalistas (hemofilia, escándalos sexuales, bulos) que exageran y crean curiosidad artificial, sin reflejar de forma equilibrada el contenido centrado en la crítica del libro y la figura de Rasputín.
2026-05-18T21:17:30	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	añadida	https://www.elconfidencial.com/cultura/cine/2026-05-17/peter-jackson-nueva-pelicula-el-senor-anillos-andy-serkis_4356021/	El Confidencial	2026-05-17	"Peter Jackson, y el motivo por el que no dirigirá la nueva película de 'El señor de los anillos': ""Sería más interesante si el propio Gollum la dirigiera"""	"Peter Jackson, y el motivo por el que no dirigirá la nueva película de 'El señor de los anillos': ""Sería más interesante si el propio Gollum la dirigiera"""	El director de la trilogía inicial confirmó en Cannes que continúa trabajando en otro proyecto pendiente desde hace años: la próxima película de 'Tintín'	Cultura	True	0.78	Clickbait	Peter Jackson explica que no dirigirá la nueva película de 'El señor de los anillos' y sugiere a Andy Serkis como director	El titular usa una cita sensacionalista y crea curiosidad artificial al insinuar que Gollum debería dirigir, exagerando el contenido.	Veredicto: CLICKBAIT | Confianza: 0.78 | Título sin clickbait: Peter Jackson explica que no dirigirá la nueva película de 'El señor de los anillos' y sugiere a Andy Serkis como director | Motivo: El titular usa una cita sensacionalista y crea curiosidad artificial al insinuar que Gollum debería dirigir, exagerando el contenido.
2026-05-18T21:18:12	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	añadida	https://www.elconfidencial.com/cultura/2026-05-17/la-tania-el-copiloto-bra_4355413/	El Confidencial	2026-05-17	"La Tania, cantante, sobre la vida antes del éxito: ""Me pegué una hostia bastante grande"""	"La Tania, cantante, sobre la vida antes del éxito: ""Me pegué una hostia bastante grande"""	La artista visita El Copiloto para conversar sobre su dulce presente profesional y personal. Un viaje entre recuerdos de infancia, crisis de pareja sanadoras y el orgullo de quien ya vive de su arte	Cultura	True	0.88	Clickbait	La Tania habla de su trayectoria y de su embarazo en el programa El Copiloto	El titular usa lenguaje sensacionalista y una frase coloquial que genera curiosidad artificial sin reflejar de forma precisa el contenido de la entrevista.	Veredicto: CLICKBAIT | Confianza: 0.88 | Título sin clickbait: La Tania habla de su trayectoria y de su embarazo en el programa El Copiloto | Motivo: El titular usa lenguaje sensacionalista y una frase coloquial que genera curiosidad artificial sin reflejar de forma precisa el contenido de la entrevista.
2026-05-18T21:18:54	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	añadida	https://www.elconfidencial.com/cultura/2026-05-16/ser-querido-sorogoyen-cannes_4349961/	El Confidencial	2026-05-16	Sorogoyen busca ser querido en Cannes (y la Palma de Oro) con su película más emocionante	Sorogoyen busca ser querido en Cannes (y la Palma de Oro) con su película más emocionante	El cineasta madrileño propone un drama familiar alrededor de la relación entre un padre (Javier Bardem) y una hija (Victoria Luengo) distanciados	Cultura	True	0.88	Clickbait	Rodrigo Sorogoyen presenta 'El ser querido' en Cannes, compitiendo por la Palma de Oro	El titular usa lenguaje sensacionalista ('más emocionante') y promete una reacción emocional que no se justifica en el contenido, creando curiosidad artificial.	Veredicto: CLICKBAIT | Confianza: 0.88 | Título sin clickbait: Rodrigo Sorogoyen presenta “El ser querido” en Cannes, compitiendo por la Palma de Oro | Motivo: El titular usa lenguaje sensacionalista (“más emocionante”) y promete una reacción emocional que no se justifica en el contenido, creando curiosidad artificial.
2026-05-18T21:19:33	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	añadida	https://www.elconfidencial.com/cultura/2026-05-16/satelite-google-sahara-estructuras-anillos-1qrt_4354626/	El Confidencial	2026-05-16	Un satélite de Google explora el desierto del Sáhara y encuentra 260 extrañas estructuras de una civilización perdida en el tiempo	Un satélite de Google explora el desierto del Sáhara y encuentra 260 extrañas estructuras de una civilización perdida en el tiempo	Los arqueólogos analizaron más de 1.000 kilómetros cuadrados de desierto en busca de estas estructuras. Tendrían entre 5.000 y 6.000 años de antigüedad	Cultura	True	0.92	Clickbait	Satélite de Google detecta 260 estructuras circulares de origen arqueológico en el desierto del Sáhara	El titular usa lenguaje sensacionalista ('explora', 'encuentra', 'civilización perdida') y promete un hallazgo extraordinario que no está respaldado por la evidencia presentada, creando curiosidad artificial.	Veredicto: CLICKBAIT | Confianza: 0.92 | Título sin clickbait: Satélite de Google detecta 260 estructuras circulares de origen arqueológico en el desierto del Sáhara | Motivo: El titular usa lenguaje sensacionalista (“explora”, “encuentra”, “civilización perdida”) y promete un hallazgo extraordinario que no está respaldado por la evidencia presentada, creando curiosidad artificial.
2026-05-18T21:20:14	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	no aplica: la noticia no es clickbait	https://www.elconfidencial.com/cultura/2026-05-16/lenguas-aisladas-diversidad-mundo-1hms_4353661/	El Confidencial	2026-05-16	El enigma de las lenguas sin linaje: ¿por qué no sabemos de dónde procede el euskera?	El enigma de las lenguas sin linaje: ¿por qué no sabemos de dónde procede el euskera?	Un viaje por idiomas sin parentescos confirma su fragilidad y valor cultural: del euskera al ainú, hadza o purépecha, supervivientes en riesgo que guardan pistas únicas sobre la historia humana	Cultura	False	0.85	NO Clickbait		El titular es informativo y plantea una pregunta directa sobre el origen del euskera sin exageración ni promesas vacías; coincide con el contenido que explica las lenguas aisladas.	Veredicto: NO CLICKBAIT | Confianza: 0.85 | Título sin clickbait: (no procede) | Motivo: El titular es informativo, plantea una pregunta directa sobre el origen del euskera y se corresponde con el contenido que describe las lenguas aisladas, sin exageración ni promesas vacías.
2026-05-18T21:21:09	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	añadida	https://www.elconfidencial.com/cultura/2026-05-16/noches-del-botanico-10-anos-musica-conciertos_4353910/	El Confidencial	2026-05-16	El día que Ethan Hawke y Almodóvar se quisieron quedar a dormir en las Noches del Botánico	El día que Ethan Hawke y Almodóvar se quisieron quedar a dormir en las Noches del Botánico	El mítico festival celebrado en los entornos de la Universidad Complutense cumple diez años. Sus directores y programadores repasan algunas anécdotas de todos estos años entre artistas de primer nivel	Cultura	True	0.88	Clickbait	Ethan Hawke y Pedro Almodóvar consideraron pasar la noche en el backstage durante las Noches del Botánico	El titular usa tono sensacionalista y genera curiosidad artificial al insinuar que los famosos quisieron quedarse a dormir, aunque la noticia solo relata una anécdota puntual.	Veredicto: CLICKBAIT | Confianza: 0.88 | Título sin clickbait: Ethan Hawke y Pedro Almodóvar consideraron pasar la noche en el backstage durante las Noches del Botánico | Motivo: El titular usa tono sensacionalista y genera curiosidad artificial al insinuar que los famosos quisieron quedarse a dormir, aunque la noticia solo relata una anécdota puntual.
2026-05-18T21:21:38	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	no aplica: la noticia no es clickbait	https://www.elconfidencial.com/mundo/2026-05-18/paso-frente-eleon-xiv-primera-enciclica-rompe-protocolo-ante-uso-ia-1qrt_4357119/	El Confidencial	2026-05-18	El paso al frente del papa León XIV en su primera encíclica: rompe el protocolo con 'Magnifica humanitas' ante el uso de la Inteligencia Artificial	El paso al frente del papa León XIV en su primera encíclica: rompe el protocolo con 'Magnifica humanitas' ante el uso de la Inteligencia Artificial	El papa León XIV presentará el 25 de mayo su primera encíclica, 'Magnifica humanitas', su esperado documento ético que sitúa la defensa de la dignidad de las personas frente a los algoritmos en el centro de la doctrina social	Internacional	False	0.94	NO Clickbait		El titular es descriptivo y coincide con el contenido; no usa exageración ni crea curiosidad artificial.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: — | Motivo: El titular es descriptivo y coincide con el contenido; no usa exageración ni crea curiosidad artificial.
2026-05-18T21:22:24	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	no aplica: la noticia no es clickbait	https://www.elconfidencial.com/mundo/2026-05-18/ejercito-israeli-gaza-flotilla-barcos-interceptar_4357095/	El Confidencial	2026-05-18	El Ejército israelí comienza a interceptar los barcos de la Flotilla rumbo a Gaza	El Ejército israelí comienza a interceptar los barcos de la Flotilla rumbo a Gaza	"La propia Flotilla denunció en sus canales que ""lanchas militares están interceptando"" sus barcos ""a plena luz del día"", a unas 80 millas naúticas al oeste de la isla de Chipre"	Internacional	False	0.94	NO Clickbait		El titular es informativo y describe directamente la acción reportada sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: (no procede) | Motivo: El titular informa de forma directa que el Ejército israelí está interceptando los barcos de la Flotilla, sin usar exageración, suspense o promesas vagas.
2026-05-18T21:23:23	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	no aplica: la noticia no es clickbait	https://www.elconfidencial.com/mundo/2026-05-18/localizan-cuerpos-buzos-italianos-atrapados-maldivas_4356870/	El Confidencial	2026-05-18	Seis fallecidos y muchas incógnitas: todo lo que se sabe sobre el accidente de buceo en las Maldivas	Seis fallecidos y muchas incógnitas: todo lo que se sabe sobre el accidente de buceo en las Maldivas	El pasado jueves, cinco buzos italianos perdieron la vida en un accidente de buceo cuando exploraban una cavidad a más de 50 metros de profundidad. También falleció un militar que participaba en las tareas de rescate	Internacional	False	0.85	NO Clickbait		El titular informa de forma concreta el número de fallecidos y el tema del accidente, sin exageración ni promesas vagas; el subtítulo complementa con datos claros.	Veredicto: NO CLICKBAIT | Confianza: 0.85 | Título sin clickbait: — | Motivo: El titular informa de forma concreta el número de fallecidos y el tema del accidente, sin exageración ni promesas vagas; el subtítulo complementa con datos claros.
2026-05-18T21:23:49	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	no aplica: la noticia no es clickbait	https://www.elconfidencial.com/mundo/2026-05-18/hantavirus-crucero-rotterdam-limpieza-1tps_4356744/	El Confidencial	2026-05-18	El Hondius llega a Róterdam para ser desinfectado con altas medidas sanitarias	El Hondius llega a Róterdam para ser desinfectado con altas medidas sanitarias	La embarcación MV Hondius arriba para una limpieza integral tras detectarse hantavirus; la tripulación pendiente de desembarcar será evaluada médicamente y cumplirá cuarentena bajo supervisión sanitaria en Países Bajos	Internacional	False	0.94	NO Clickbait		El titular es informativo y describe de forma concreta la llegada del crucero MV Hondius a Róterdam para su desinfección, sin exageraciones ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: — | Motivo: El titular informa de forma concreta que el crucero MV Hondius llega a Róterdam para ser desinfectado, sin exageraciones, promesas vagas ni discrepancia con el contenido.
2026-05-18T21:24:33	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	añadida	https://www.elconfidencial.com/mundo/2026-05-18/comision-europea-talibanes-afganistan-1hms_4354793/	El Confidencial	2026-05-18	Talibanes en el barrio europeo: la UE negociará en Bruselas con el nuevo régimen de Afganistán	Talibanes en el barrio europeo: la UE negociará en Bruselas con el nuevo régimen de Afganistán	Bruselas busca coordinar los intentos de repatriación de afganos que han cometido delitos. La devolución es compleja por la falta de relaciones diplomáticas	Internacional	True	0.88	Clickbait	La Comisión Europea invita al régimen talibán a una reunión técnica en Bruselas para tratar la repatriación de afganos condenados	El titular usa tono sensacionalista ('Talibanes en el barrio europeo') y sugiere una negociación amplia, mientras el contenido describe una invitación técnica limitada y sin reconocimiento oficial.	Veredicto: CLICKBAIT | Confianza: 0.88 | Título sin clickbait: La Comisión Europea invita al régimen talibán a una reunión técnica en Bruselas para tratar la repatriación de afganos condenados | Motivo: El titular usa tono sensacionalista y sugiere una negociación amplia, mientras el contenido describe una invitación técnica limitada y sin reconocimiento oficial.
2026-05-18T21:25:14	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	añadida	https://www.elconfidencial.com/mundo/2026-05-17/ofensiva-tuareg-yihadista-mali-sahel-1hms_4353768/	El Confidencial	2026-05-17	¿Te habías olvidado de Al Qaeda? La granada islamista que Europa ha dejado sin espoleta en el Sahel	¿Te habías olvidado de Al Qaeda? La granada islamista que Europa ha dejado sin espoleta en el Sahel	Alianza inédita entre tuareg y JNIM provoca asesinatos, bloqueos y retirada rusa, reabre dudas sobre influencia de Moscú y anticipa más combates. Europa debería actuar antes de que los problemas de Mali se conviertan en los de España	Internacional	True	0.94	Clickbait	Alianza entre tuaregs y JNIM desencadena ofensiva en el norte de Mali, provocando asesinatos y cuestionando la presencia rusa en el Sahel	El titular usa pregunta retórica, lenguaje sensacionalista y metáforas ('granada islamista', 'sin espoleta') que exageran y crean curiosidad artificial, sin corresponder directamente al contenido factual.	Veredicto: CLICKBAIT | Confianza: 0.94 | Título sin clickbait: Alianza entre tuaregs y JNIM desencadena ofensiva en el norte de Mali, provocando asesinatos y cuestionando la presencia rusa en el Sahel | Motivo: El titular usa pregunta retórica, lenguaje sensacionalista y metáforas que exageran y crean curiosidad artificial, sin corresponder directamente al contenido factual.
2026-05-18T21:26:13	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	no aplica: la noticia no es clickbait	https://www.elconfidencial.com/mundo/2026-05-17/emiratos-ataque-central-nuclear-barakah-1tps_4356455/	El Confidencial	2026-05-17	Un ataque con un dron provoca un incendio en una planta nuclear de Emiratos Árabes	Un ataque con un dron provoca un incendio en una planta nuclear de Emiratos Árabes	Según la oficina de medios de Abu Dabi, no se registraron heridos ni alteraciones en los niveles de seguridad radiológica	Internacional	False	0.94	NO Clickbait		El titular describe de forma directa y concreta el hecho (ataque con dron que causa incendio) sin exageración ni promesas vagas, y coincide con el contenido de la noticia.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: — | Motivo: El titular describe de forma directa y concreta el hecho (ataque con dron que causa incendio) sin exageración ni promesas vagas, y coincide con el contenido de la noticia.
2026-05-18T21:26:44	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	no aplica: la noticia no es clickbait	https://www.elconfidencial.com/mundo/2026-05-17/iran-estados-unidos-guerra-amenazas-1tps_4356439/	El Confidencial	2026-05-17	"Irán amenaza a EEUU con una respuesta ""más contundente"" ante una nueva agresión"	"Irán amenaza a EEUU con una respuesta ""más contundente"" ante una nueva agresión"	"El portavoz de las Fuerzas Armadas iraníes señala que, si se produce otro ataque estadounidense, ""los activos y el debilitado ejército de ese país se enfrentarán a escenarios nuevos, ofensivos, sorpresivos y devastadores"""	Internacional	False	0.92	NO Clickbait		El titular informa de forma directa la amenaza de Irán a EE.UU. sin exageración ni promesas vagas, y coincide con el contenido de la noticia.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Título sin clickbait: — | Motivo: El titular informa de forma directa la amenaza de Irán a EE.UU. sin exageración ni promesas vagas, y coincide con el contenido de la noticia.
2026-05-18T21:27:17	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	no aplica: la noticia no es clickbait	https://www.elconfidencial.com/mundo/2026-05-17/alex-saab-deportacion-estados-unidos-1tps_4356392/	El Confidencial	2026-05-17	Venezuela deporta a EEUU a Alex Saab, el aliado de Maduro señalado por varios delitos financieros	Venezuela deporta a EEUU a Alex Saab, el aliado de Maduro señalado por varios delitos financieros	"El Servicio Administrativo de Identificación, Migración y Extranjería ha indicado que ""la deportación del ciudadano Alex Naim Saab Morán (ha sido) llevada a cabo este 16 de mayo en cumplimiento de las normativas de la legislación migratoria venezol"	Internacional	False	0.94	NO Clickbait		El titular es informativo y describe directamente la acción de deportación y la condición de Alex Saab sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: — | Motivo: El titular informa de forma directa la deportación de Alex Saab a EE. UU. y su condición de aliado de Maduro señalado por delitos financieros, sin exageración, suspense ni promesas vagas.
2026-05-18T21:28:02	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	añadida	https://www.elconfidencial.com/mundo/2026-05-17/entrevista-iraj-mesdaghi-exilio-iran_4353993/	El Confidencial	2026-05-17	"La guerra, según el exilio iraní: ""El error de Trump fue querer negociar y no acabar con los ayatolás"""	"La guerra, según el exilio iraní: ""El error de Trump fue querer negociar y no acabar con los ayatolás"""	El activista iraní lleva más de 30 años exiliado en Estocolmo y pasó una década en las prisiones más temidas de Irán. Ahora, habla sobre la guerra de Trump contra el régimen	Internacional	True	0.88	Clickbait	Iraj Mesdaghi, activista iraní en exilio, afirma que el error de Trump fue intentar negociar en lugar de intentar derrocar al régimen	El titular usa lenguaje sensacionalista y cita una frase provocadora que exagera la posición del entrevistado, creando curiosidad artificial y prometiendo una revelación polémica que no se corresponde con un informe objetivo.	Veredicto: CLICKBAIT | Confianza: 0.88 | Título sin clickbait: Iraj Mesdaghi, activista iraní en exilio, afirma que el error de Trump fue intentar negociar en lugar de intentar derrocar al régimen | Motivo: El titular usa lenguaje sensacionalista y cita una frase provocadora que exagera la posición del entrevistado, creando curiosidad artificial y prometiendo una revelación polémica que no se corresponde con un informe objetivo.
2026-05-18T21:28:44	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	no aplica: la noticia no es clickbait	https://www.elconfidencial.com/mundo/2025-08-30/policia-encuentra-turista-matilde-munoz-indonesia_4199450/	El Confidencial	2025-08-30	La Policía encuentra el cuerpo sin vida de Matilde Múñoz, la española desaparecida en Indonesia	La Policía encuentra el cuerpo sin vida de Matilde Múñoz, la española desaparecida en Indonesia	La mujer española de 72 años llevaba más de dos meses desaparecida. El hallazgo se ha producido en la isla de Lombok, isla cercana a Bali	Internacional	False	0.96	NO Clickbait		El titular informa de forma directa y concreta el hallazgo del cuerpo de la desaparecida, sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.96 | Título sin clickbait: (no procede) | Motivo: El titular informa de forma directa y concreta el hallazgo del cuerpo de la desaparecida, sin exageración ni promesas vagas.
2026-05-18T21:29:27	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	no aplica: la noticia no es clickbait	https://www.elconfidencial.com/mundo/2025-04-21/muere-papa-francisco-mejores-fotos_4066850/	El Confidencial	2025-04-21	Álbum | Las mejores imágenes del papa Francisco	Álbum | Las mejores imágenes del papa Francisco	Un repaso visual a la trayectoria de Jorge Mario Bergoglio. Desde sus días como cardenal de Buenos Aires hasta sus últimos meses como Papa en el Vaticano	Internacional	False	0.94	NO Clickbait		El titular es informativo y descriptivo, indica que se trata de un álbum con las mejores imágenes del papa Francisco, sin exageración ni promesas engañosas.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: — | Motivo: El titular es informativo y descriptivo, indica que se trata de un álbum con las mejores imágenes del papa Francisco, sin exageración ni promesas engañosas.
2026-05-18T21:30:14	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	añadida	https://www.elconfidencial.com/mundo/2025-03-01/elon-musk-donald-trump_4072942/	El Confidencial	2025-03-01	A Elon Musk se le está yendo la pinza y no deberíamos tener miedo a contarlo	A Elon Musk se le está yendo la pinza y no deberíamos tener miedo a contarlo	El arranque del Musk político está siendo tan histriónico como cabía esperar, pero más parecido a su fallida vida sentimental que a su exitosa tarea empresarial: gestión caótica y malestar ciudadano	Internacional	True	0.96	Clickbait	El polémico papel de Elon Musk en la administración de Donald Trump y su nuevo cargo gubernamental	El titular usa lenguaje sensacionalista y exagerado ('se le está yendo la pinza') y crea curiosidad artificial sin informar el contenido real sobre la participación política de Musk.	Veredicto: CLICKBAIT | Confianza: 0.96 | Título sin clickbait: El polémico papel de Elon Musk en la administración de Donald Trump y su nuevo cargo gubernamental | Motivo: El titular usa lenguaje sensacionalista y exagerado (“se le está yendo la pinza”) y genera curiosidad artificial sin informar de forma clara y proporcional el contenido real sobre la participación política de Musk.
2026-05-18T21:31:27	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\elconfidencial.json	omitida: ya existía en el JSON y no se sobrescribió	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\elconfidencial.json	no aplica: la noticia no es clickbait	https://www.elconfidencial.com/mundo/2024-10-11/cinco-horas-prisioneros-rusos-celda-ucrania_3978138/	El Confidencial	2024-10-11	Una hora con cinco prisioneros rusos en su celda de Ucrania	Una hora con cinco prisioneros rusos en su celda de Ucrania	Son todos soldados detenidos durante la operación en Kursk. Aunque Moscú aseguró que iba a recuperar su territorio para el 1 de octubre, Kiev todavía mantiene control sobre parte del territorio ruso	Internacional	False	0.85	NO Clickbait		El titular es descriptivo y concreto, indica que se pasa una hora con los prisioneros sin usar exageración ni crear curiosidad artificial.	Veredicto: NO CLICKBAIT | Confianza: 0.85 | Título sin clickbait: — | Motivo: El titular es descriptivo y concreto, indica que se pasa una hora con los prisioneros sin usar exageración, suspenso artificial ni promesas vagas.
